"[""Coworking Patchwork Clery"", ""https://www.coworking-france.com/espace-coworking/coworking-patchwork-clery/"", ""8 Rue De Clery - 75002 - Paris"", ""8 Rue De Clery"", ""75002"", ""Paris 2"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau partagé au mois : 40 euros "", ""– Lundi : 9h – 19h – Mardi : 9h – 19h – Mercredi : 9h – 19h – Jeudi : 9h – 19h – Vendredi. : 9h – 19h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.patchwork.co?ref=coworking-france.com""]"
"[""Remix Coworking – Republique Le Showroom"", ""https://www.coworking-france.com/espace-coworking/remix-coworking-republique-le-showroom/"", ""12 Rue Des Fontaines Du Temple - 75003 - Paris"", ""12 Rue Des Fontaines Du Temple"", ""75003"", ""Paris 3"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau partagé au mois : 340 euros "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.remixcoworking.com/2012/02/11/remix-coworking-12-rue-des-fontaines-du-temple/?ref=coworking-france.com""]"
"[""Remix Coworking – Turbigo"", ""https://www.coworking-france.com/espace-coworking/remix-coworking-turbigo/"", ""57 Rue De Turbigo - 75003 - Paris"", ""57 Rue De Turbigo"", ""75003"", ""Paris 3"", ""– Salle de réunion à l’heure : 170 euros – Salle de réunion à la demi journée : 250 euros – Salle de réunion à la journée : 500 euros – Salle de réunion au mois : 410 euros "", ""– Lundi : 8h – 18h – Mardi : 8h – 18h – Mercredi : 8h – 18h – Jeudi : 8h – 18h – Vendredi. : 8h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""http://www.remixcoworking.com?ref=coworking-france.com""]"
"[""Remix Coworking – Saint Lazare"", ""https://www.coworking-france.com/espace-coworking/remix-coworking-saint-lazare/"", ""16 Rue De Bucarest - 75008 - Paris"", ""16 Rue De Bucarest"", ""75008"", ""Paris 8"", ""– Bureau partagé à l’heure : 43 euros – Bureau partagé à la demi journée : 170 euros – Bureau partagé à la journée : 250 euros – Bureau partagé au mois : 370 euros "", ""– Lundi : 8h – 18h – Mardi : 8h – 18h – Mercredi : 8h – 18h – Jeudi : 8h – 18h – Vendredi. : 8h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.remixcoworking.com?ref=coworking-france.com""]"
"[""Coworking Le Domaine Des Entrepreneurs"", ""https://www.coworking-france.com/espace-coworking/coworking-le-domaine-des-entrepreneurs/"", ""54 Rue Greneta - 75002 - Paris"", ""54 Rue Greneta"", ""75002"", ""Paris 2"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 16,67 euros – Poste de travail au mois : 1400 euros "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.coworking-paris-centre.fr?ref=coworking-france.com""]"
"[""Coworking Cool Workers Chemin Vert"", ""https://www.coworking-france.com/espace-coworking/coworking-cool-workers-chemin-vert/"", ""30-34Rue Du Chemin Vert - 75011 - Paris"", ""30-34Rue Du Chemin Vert"", ""75011"", ""Paris 11"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 16 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 17h30 – Mardi : 9h – 17h30 – Mercredi : 9h – 17h30 – Jeudi : 9h – 17h30 – Vendredi. : 9h – 17h30 – Samedi : Fermé – Dimanche : Fermé "", ""http://www.coolandworkers.com?ref=coworking-france.com""]"
"[""Coworking Start Way Tolbiac"", ""https://www.coworking-france.com/espace-coworking/coworking-start-way-tolbiac/"", ""83 Avenue D’Italie - 75013 - Paris"", ""83 Avenue D’Italie"", ""75013"", ""Paris 13"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau privatif au mois : 1000 euros "", ""– Lundi : 8h – 18h – Mardi : 8h – 18h – Mercredi : 8h – 18h – Jeudi : 8h – 18h – Vendredi. : 8h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""http://www.start-way.com/portfolio/bureaux-espace-de-coworking-paris-13-tolbiac/?ref=coworking-france.com""]"
"[""Coworking Nci Etoile Wagram"", ""https://www.coworking-france.com/espace-coworking/coworking-nci-etoile-wagram/"", ""15 Rue Beaujon - 75000 - Paris"", ""15 Rue Beaujon"", ""75000"", ""Paris 1"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Privatisation d’espace : Prix sur demande "", ""– Lundi : 8h30 – 23h – Mardi : 8h30 – 23h – Mercredi : 8h30 – 23h – Jeudi : 8h30 – 23h – Vendredi. : 8h30 – 23h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.groupenci.com/fr/centres/nci-etoile-wagram?ref=coworking-france.com""]"
"[""Coworking Start Way Menilmontant"", ""https://www.coworking-france.com/espace-coworking/coworking-start-way-menilmontant/"", ""83 Rue De Ménilmontant - 75020 - Paris"", ""83 Rue De Ménilmontant"", ""75020"", ""Paris 20"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau privatif au mois : 400 euros "", ""– Lundi : 8h – 18h – Mardi : 8h – 18h – Mercredi : 8h – 18h – Jeudi : 8h – 18h – Vendredi. : 8h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.start-way.com/portfolio/menilmontant/?ref=coworking-france.com""]"
"[""Coworking Kwerk Bienfaisance"", ""https://www.coworking-france.com/espace-coworking/coworking-kwerk-bienfaisance/"", ""46 Rue De La Bienfaisance - 75008 - Paris"", ""46 Rue De La Bienfaisance"", ""75008"", ""Paris 8"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Privatisation d’espace : Prix sur demande "", ""– Lundi : 8h30 – 23h – Mardi : 8h30 – 23h – Mercredi : 8h30 – 23h – Jeudi : 8h30 – 23h – Vendredi. : 8h30 – 23h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.kwerk.fr?ref=coworking-france.com""]"
"[""Coworking Work In Paris – Vaugirard"", ""https://www.coworking-france.com/espace-coworking/coworking-work-in-paris-vaugirard/"", ""350 Rue De Vaugirard - 75015 - Paris"", ""350 Rue De Vaugirard"", ""75015"", ""Paris 15"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau privatif au mois : 290 euros "", ""– Lundi : 9h – 17h – Mardi : 9h – 17h – Mercredi : 9h – 17h – Jeudi : 9h – 17h – Vendredi. : 9h – 17h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.workinparis.com/#!vaugirard/c1lir?ref=coworking-france.com""]"
"[""Coworking Republic Bretagne"", ""https://www.coworking-france.com/espace-coworking/coworking-republic-bretagne/"", ""59 Rue De Bretagne - 75003 - Paris"", ""59 Rue De Bretagne"", ""75003"", ""Paris 3"", ""– Location Bureau partagé : Prix sur demande – Poste de travail à la demi journée : 20 euros – Poste de travail à la journée : 16,67 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 19h – Mardi : 9h – 19h – Mercredi : 9h – 19h – Jeudi : 9h – 19h – Vendredi. : 9h – 19h – Samedi : Fermé – Dimanche : Fermé "", ""http://coworkingrepublic.com?ref=coworking-france.com""]"
"[""Coworking La Cordee Lyon Liberte Guillotiere"", ""https://www.coworking-france.com/espace-coworking/coworking-la-cordee-lyon-liberte-guillotiere/"", ""61 Cours De La Liberté - 69007 - Lyon"", ""61 Cours De La Liberté"", ""69007"", ""Lyon 7"", ""– Espace de travail à l’heure : 5 euros – Espace de travail à la demi journée : 20 euros – Espace de travail à la journée : 40 euros – Espace de travail au mois : 260 euros "", ""– Lundi : 9h – 17h – Mardi : 9h – 17h – Mercredi : 9h – 17h – Jeudi : 9h – 17h – Vendredi. : 9h – 17h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.la-cordee.net/la-cordee-liberte-guillotiere/?ref=coworking-france.com""]"
"[""Coworking La Cordee Lyon Opera"", ""https://www.coworking-france.com/espace-coworking/coworking-la-cordee-lyon-opera/"", ""4 Quai Jean Moulin - 69002 - Lyon"", ""4 Quai Jean Moulin"", ""69002"", ""Lyon 2"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 30 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.la-cordee.net/cordee/lyon/opera/?ref=coworking-france.com""]"
"[""Coworking La Cordee Lyon Villeurbanne"", ""https://www.coworking-france.com/espace-coworking/coworking-la-cordee-lyon-villeurbanne/"", ""71 Rue Francis De Pressensé - 69100 - Villeurbanne"", ""71 Rue Francis De Pressensé"", ""69100"", ""Villeurbanne"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 30 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.la-cordee.net?ref=coworking-france.com""]"
"[""Coworking La Cordee Lyon Jean Mace"", ""https://www.coworking-france.com/espace-coworking/coworking-la-cordee-lyon-jean-mace/"", ""19 Rue Père Chevrier - 69007 - Lyon"", ""19 Rue Père Chevrier"", ""69007"", ""Lyon 7"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 30 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.la-cordee.net/cordee/lyon/jean-mace/?ref=coworking-france.com""]"
"[""Coworking La Cordee Lyon Valmy"", ""https://www.coworking-france.com/espace-coworking/coworking-la-cordee-lyon-valmy/"", ""6 Place Dumas De Loire - 69009 - Lyon"", ""6 Place Dumas De Loire"", ""69009"", ""Lyon 9"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 24 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.la-cordee.net/cordee/lyon/valmy/?ref=coworking-france.com""]"
"[""Now Coworking Lyon"", ""https://www.coworking-france.com/espace-coworking/now-coworking-lyon/"", ""35 Rue De Marseille - 69007 - Lyon"", ""35 Rue De Marseille"", ""69007"", ""Lyon 7"", ""– Poste de travail à l’heure : 120 euros – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 50 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://lyon.now-coworking.com?ref=coworking-france.com""]"
"[""Coworking Le Trefle Lyon"", ""https://www.coworking-france.com/espace-coworking/coworking-le-trefle-lyon/"", ""8 Quai Jules Courmont - 69002 - Lyon"", ""8 Quai Jules Courmont"", ""69002"", ""Lyon 2"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau privatif au mois : 940 euros "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : 9h – 18h – Dimanche : Fermé "", ""https://www.groupe-letrefle.fr/ouverture-coworking-lyon?ref=coworking-france.com""]"
"[""Coworking Mix"", ""https://www.coworking-france.com/espace-coworking/coworking-mix/"", ""6 Avenue Joannes Hubert - 69160 - Tassin la Demi Lune"", ""6 Avenue Joannes Hubert"", ""69160"", ""Tassin la Demi Lune"", ""– Espace de travail à l’heure : 15 euros – Espace de travail à la demi journée : 29 euros – Espace de travail à la journée : 29 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 8h – 20h – Mardi : 8h – 20h – Mercredi : 8h – 20h – Jeudi : 8h – 20h – Vendredi. : 8h – 20h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.mix-coworking.fr?ref=coworking-france.com""]"
"[""Coworking Wereso Lyon"", ""https://www.coworking-france.com/espace-coworking/coworking-wereso-lyon/"", ""18 Rue Tronchet - 69006 - Lyon"", ""18 Rue Tronchet"", ""69006"", ""Lyon 6"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Bureau partagé à la journée : 25 euros – Bureau partagé au mois : 2897 euros "", ""– Lundi : 8h – 17h30 – Mardi : 8h – 17h30 – Mercredi : 8h – 17h30 – Jeudi : 8h – 17h30 – Vendredi. : 8h – 17h30 – Samedi : Fermé – Dimanche : Fermé "", ""https://www.wereso.com?ref=coworking-france.com""]"
"[""Buro Club Strasbourg"", ""https://www.coworking-france.com/espace-coworking/buro-club-strasbourg/"", ""204 Avenue De Colmar - 67100 - Strasbourg"", ""204 Avenue De Colmar"", ""67100"", ""Strasbourg"", ""– Bureau partagé à l’heure : 3 euros – Bureau partagé à la demi journée : 5 euros – Bureau partagé à la journée : 10 euros – Bureau partagé au mois : 100 euros "", ""– Lundi : 24h/24 – Mardi : 24h/24 – Mercredi : 24h/24 – Jeudi : 24h/24 – Vendredi. : 24h/24 – Samedi : Fermé – Dimanche : Fermé "", ""https://www.buro.com?ref=coworking-france.com""]"
"[""Yelloworking L’Annexe"", ""https://www.coworking-france.com/espace-coworking/yelloworking-l-annexe/"", ""7 Bis Avenue Saint-Jérome - 13100 - Aix En Provence"", ""7 Bis Avenue Saint-Jérome"", ""13100"", ""Aix En Provence"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Poste de travail à la journée : 19 euros – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""http://www.yelloworking.com?ref=coworking-france.com""]"
"[""Coworking Le Spot Multiburo Aix"", ""https://www.coworking-france.com/espace-coworking/coworking-le-spot-multiburo-aix/"", ""1330 Rue Jean René Guillibert - 13857 - Aix En Provence"", ""1330 Rue Jean René Guillibert"", ""13857"", ""Aix En Provence"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.lespotmultiburo.com/adresses/aix-coworking-bureau-partage-telecentre-tiers-lieu/?ref=coworking-france.com""]"
"[""Coworking Le Spot Multiburo Marseille"", ""https://www.coworking-france.com/espace-coworking/coworking-le-spot-multiburo-marseille/"", ""565 Avenue Du Prado - 13000 - Marseille"", ""565 Avenue Du Prado"", ""13000"", ""Marseille"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Privatisation d’espace : Prix sur demande "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.lespotmultiburo.com/adresses/marseille-coworking-telecentre-bureau-partage-tiers-lieu/?ref=coworking-france.com""]"
"[""Coworking Cowork’In Aix"", ""https://www.coworking-france.com/espace-coworking/coworking-coworkin-aix/"", ""485 Rue Marcellin Berthelot - 13100 - Aix En Provence"", ""485 Rue Marcellin Berthelot"", ""13100"", ""Aix En Provence"", ""– Location Bureau partagé : Prix sur demande – Location Bureau privé : Prix sur demande – Location Salle de réunion : Prix sur demande – Bureau privatif au mois : 225 euros "", ""– Lundi : 9h – 18h – Mardi : 9h – 18h – Mercredi : 9h – 18h – Jeudi : 9h – 18h – Vendredi. : 9h – 18h – Samedi : Fermé – Dimanche : Fermé "", ""https://www.cowork-in.fr?ref=coworking-france.com""]"
